SIZES,CITY,jong,totwage,allocate,weight
1,31,26,45060,75,12.5671
1,31,6,11237,75,12.5671
1,31,3,13566,75,12.5671
1,31,7,24537,75,12.5671
1,31,15,81922,75,12.5671
1,31,5,50073,75,12.5671
1,31,8,28874,75,12.5671
1,31,6,78314,75,12.5671
1,31,45,288018,75,12.5671
1,31,0,0,75,12.5671
1,31,23,118159,75,12.5671
1,31,26,129472,75,12.5671
1,31,17,47766,75,12.5671
1,31,16,46902,75,12.5671
1,31,16,20350,75,12.5671
1,31,5,10275,75,12.5671
1,31,5,9288,75,12.5671
1,31,35,38926,75,12.5671
1,31,9,10324,75,12.5671
1,31,9,11527,75,12.5671
1,31,11,18705,75,12.5671
1,31,35,41758,75,12.5671
1,31,52,59229,75,12.5671
1,31,29,34387,75,12.5671
1,31,20,73809,75,12.5671
1,31,7,27573,75,12.5671
1,31,55,166814,75,12.5671
1,31,6,19800,75,12.5671
1,31,21,39738,75,12.5671
1,31,47,94179,75,12.5671
1,31,4,15247,75,12.5671
1,31,26,52747,75,12.5671
1,31,10,28975,75,12.5671
1,31,11,23889,75,12.5671
1,31,10,8950,75,12.5671
1,31,6,12000,75,12.5671
1,31,41,38511,75,12.5671
1,31,0,0,75,12.5671
1,31,0,0,75,12.5671
1,31,2,6180,75,12.5671
1,31,9,18732,75,12.5671
1,31,22,38153,75,12.5671
1,31,26,112021,75,12.5671
1,31,0,0,75,12.5671
1,31,15,30390,75,12.5671
1,31,6,8600,75,12.5671
1,31,7,15109,75,12.5671
1,31,11,16333,75,12.5671
1,31,9,14970,75,12.5671
1,31,6,11000,75,12.5671
1,31,17,45253,75,12.5671
1,31,38,130605,75,12.5671
1,31,4,5751,75,12.5671
1,31,5,9352,75,12.5671
1,31,6,10103,75,12.5671
1,31,14,22820,75,12.5671
1,31,1,1000,75,12.5671
1,31,35,395084,75,12.5671
1,31,5,14663,75,12.5671
1,31,44,99380,75,12.5671
1,31,9,31371,75,12.5671
1,31,4,5460,75,12.5671
1,31,46,87013,75,12.5671
1,31,30,75855,75,12.5671
1,31,33,99787,75,12.5671
1,31,37,123699,75,12.5671
1,31,35,123812,75,12.5671
1,31,6,17780,75,12.5671
1,31,49,120309,75,12.5671
1,31,5,6625,75,12.5671
1,31,25,62284,75,12.5671
1,31,11,27637,75,12.5671
1,31,4,7400,75,12.5671
1,31,5,6000,75,12.5671
1,31,11,24189,75,12.5671
1,31,3,5200,75,12.5671
1,31,5,10077,75,12.5671
1,31,11,12821,75,12.5671
1,31,4,7200,75,12.5671
1,31,9,30916,75,12.5671
1,31,11,17796,75,12.5671
1,31,3,4400,75,12.5671
1,31,18,35014,75,12.5671
1,31,57,129700,75,12.5671
1,31,8,9090,75,12.5671
1,31,19,42734,75,12.5671
1,31,13,25047,75,12.5671
1,31,9,45199,75,12.5671
1,31,25,55412,75,12.5671
1,31,4,5000,75,12.5671
1,31,5,6400,75,12.5671
1,31,8,9385,75,12.5671
1,31,9,16400,75,12.5671
1,31,32,60750,75,12.5671
1,31,5,10900,75,12.5671
1,31,3,7900,75,12.5671
1,31,11,39748,75,12.5671
1,31,11,29586,75,12.5671
1,31,78,163436,75,12.5671
1,31,4,7550,75,12.5671
1,31,17,36354,75,12.5671
1,31,48,126608,75,12.5671
1,31,4,12253,75,12.5671
1,31,12,28600,75,12.5671
1,31,25,72436,75,12.5671
1,31,14,37317,75,12.5671
1,31,11,40415,75,12.5671
1,31,64,275922,75,12.5671
1,31,7,11219,75,12.5671
1,31,6,12512,75,12.5671
1,31,29,95044,75,12.5671
1,31,2,3200,75,12.5671
1,31,4,7150,75,12.5671
1,31,18,47255,75,12.5671
1,31,15,25794,75,12.5671
1,31,8,18008,75,12.5671
1,31,18,21601,75,12.5671
1,31,14,22615,75,12.5671
1,31,5,16160,75,12.5671
1,31,7,11382,75,12.5671
1,31,8,9819,75,12.5671
1,31,13,20899,75,12.5671
1,31,50,152931,75,12.5671
1,31,50,143355,75,12.5671
1,31,12,19700,75,12.5671
1,31,7,10100,75,12.5671
1,31,7,7750,75,12.5671
1,31,6,8580,75,12.5671
1,31,11,20363,75,12.5671
1,31,31,91440,75,12.5671
1,31,5,12116,75,12.5671
1,31,5,6600,75,12.5671
1,31,10,38504,75,12.5671
1,31,37,83496,75,12.5671
1,31,7,20339,75,12.5671
1,31,9,17053,75,12.5671
1,31,4,16153,75,12.5671
1,31,12,20966,75,12.5671
1,31,11,36027,75,12.5671
1,31,31,91963,75,12.5671
1,31,35,72938,75,12.5671
1,31,5,16479,75,12.5671
1,31,5,18641,75,12.5671
1,31,15,47233,75,12.5671
1,31,8,12326,75,12.5671
1,31,0,0,75,12.5671
1,31,4,3200,75,12.5671
1,31,2,1800,75,12.5671
1,31,5,8200,75,12.5671
1,31,6,9400,75,12.5671
1,31,15,42184,75,12.5671
1,31,23,22906,75,12.5671
1,31,47,99064,75,12.5671
1,31,17,20145,75,12.5671
1,31,10,27750,75,12.5671
1,31,20,71238,75,12.5671
1,31,26,62125,75,12.5671
1,31,31,59876,75,12.5671
1,31,9,14858,75,12.5671
1,31,6,16304,75,12.5671
1,31,21,63275,75,12.5671
1,31,15,35320,75,12.5671
1,31,77,155805,75,12.5671
1,31,35,72284,75,12.5671
1,31,2,6138,75,12.5671
1,31,4,8437,75,12.5671
1,31,28,75047,75,12.5671
1,31,19,43747,75,12.5671
1,31,3,14793,75,12.5671
1,31,2,7197,75,12.5671
1,31,11,38286,75,12.5671
1,31,26,72046,75,12.5671
1,31,28,111893,75,12.5671
1,31,8,54140,75,12.5671
1,31,8,41080,75,12.5671
1,31,3,5963,75,12.5671
1,31,6,12775,75,12.5671
1,31,19,28580,75,12.5671
1,31,11,14682,75,12.5671
1,31,7,8775,75,12.5671
1,31,10,12669,75,12.5671
1,31,13,16776,75,12.5671
1,31,29,34985,75,12.5671
1,31,52,53834,75,12.5671
1,31,32,46093,75,12.5671
1,31,10,21528,75,12.5671
1,31,15,19759,75,12.5671
1,31,8,35650,75,12.5671
1,31,12,25650,75,12.5671
1,31,9,26519,75,12.5671
1,31,28,74319,75,12.5671
1,31,12,60032,75,12.5671
1,31,44,127096,75,12.5671
1,31,67,395137,75,12.5671
1,31,3,4760,75,12.5671
1,31,24,28183,75,12.5671
1,31,40,68450,75,12.5671
1,31,5,7000,75,12.5671
1,31,33,46470,75,12.5671
1,31,8,13488,75,12.5671
1,31,26,68716,75,12.5671
1,31,0,0,75,12.5671
1,31,0,0,75,12.5671
1,31,2,4250,75,12.5671
1,31,4,7828,75,12.5671
1,31,0,0,75,12.5671
1,31,29,125592,75,12.5671
1,31,32,131156,75,12.5671
1,31,0,0,75,12.5671
1,31,2,12420,75,12.5671
1,31,6,23099,75,12.5671
1,31,10,21105,75,12.5671
1,31,9,24148,75,12.5671
1,31,3,5610,75,12.5671
1,31,32,98339,75,12.5671
1,31,2,2300,75,12.5671
1,31,2,2300,75,12.5671
1,31,6,20191,75,12.5671
1,31,47,85789,75,12.5671
1,31,42,86126,75,12.5671
1,31,32,95785,75,12.5671
1,31,7,10219,75,12.5671
1,31,22,52483,75,12.5671
1,31,5,6082,75,12.5671
1,31,5,7663,75,12.5671
1,31,28,90514,75,12.5671
1,31,7,12255,75,12.5671
1,31,5,5350,75,12.5671
1,31,11,20072,75,12.5671
1,31,24,59129,75,12.5671
1,31,68,242815,75,12.5671
1,31,1,990,75,12.5671
1,31,11,17143,75,12.5671
1,31,14,26843,75,12.5671
1,31,10,26080,75,12.5671
1,31,10,17020,75,12.5671
1,31,12,42587,75,12.5671
1,31,16,38894,75,12.5671
1,31,15,22354,75,12.5671
1,31,51,101118,75,12.5671
1,31,26,50703,75,12.5671
1,31,27,55620,75,12.5671
1,31,6,15420,75,12.5671
1,31,26,64488,75,12.5671
1,31,10,17000,75,12.5671
1,31,7,11681,75,12.5671
1,31,35,72403,75,12.5671
1,31,5,10890,75,12.5671
1,31,9,14725,75,12.5671
1,31,5,9960,75,12.5671
1,31,19,32923,75,12.5671
1,31,16,47183,75,12.5671
1,31,8,21835,75,12.5671
1,31,50,160054,75,12.5671
1,31,33,60340,75,12.5671
1,31,51,121599,75,12.5671
1,31,6,14700,75,12.5671
1,31,8,25050,75,12.5671
1,31,18,43399,75,12.5671
1,31,14,32566,75,12.5671
1,31,5,11868,75,12.5671
1,31,6,21918,75,12.5671
1,31,15,27439,75,12.5671
1,31,45,91818,75,12.5671
1,31,7,13873,75,12.5671
1,31,1,1195,75,12.5671
1,31,7,25165,75,12.5671
1,31,28,52379,75,12.5671
1,31,5,7080,75,12.5671
1,31,3,4532,75,12.5671
1,31,50,122461,75,12.5671
1,31,6,15808,75,12.5671
1,31,12,25914,75,12.5671
1,31,36,84722,75,12.5671
1,31,20,35028,75,12.5671
1,31,26,43278,75,12.5671
1,31,2,2433,75,12.5671
1,31,13,31023,75,12.5671
1,31,7,18793,75,12.5671
1,31,28,45388,75,12.5671
1,31,103,203729,75,12.5671
1,31,4,8900,75,12.5671
1,31,10,22509,75,12.5671
1,31,24,50910,75,12.5671
1,31,3,14850,75,12.5671
1,31,18,36327,75,12.5671
1,31,53,117329,75,12.5671
1,31,63,116103,75,12.5671
1,31,6,16515,75,12.5671
1,31,8,15244,75,12.5671
1,31,37,76666,75,12.5671
1,31,37,62051,75,12.5671
1,31,4,6789,75,12.5671
1,31,9,14650,75,12.5671
1,31,6,8217,75,12.5671
1,31,42,61971,75,12.5671
1,31,22,37673,75,12.5671
1,31,4,4900,75,12.5671
1,31,11,19009,75,12.5671
1,31,34,88174,75,12.5671
1,31,12,30371,75,12.5671
1,31,17,44867,75,12.5671
1,31,1,3000,75,12.5671
1,31,6,6750,75,12.5671
1,31,9,25400,75,12.5671
1,31,6,13824,75,12.5671
1,31,4,9120,75,12.5671
1,31,60,208940,75,12.5671
1,31,5,8133,75,12.5671
1,31,21,29339,75,12.5671
1,31,4,6320,75,12.5671
1,31,2,2800,75,12.5671
1,31,1,1400,75,12.5671
1,31,24,25834,75,12.5671
1,31,32,19200,75,12.5671
1,31,13,29130,75,12.5671
1,31,3,8200,75,12.5671
1,31,3,4640,75,12.5671
1,31,5,5500,75,12.5671
1,31,43,220744,75,12.5671
1,31,5,26851,75,12.5671
1,31,8,11625,75,12.5671
1,31,8,48956,75,12.5671
1,31,7,56642,75,12.5671
1,31,6,11413,75,12.5671
1,31,9,19744,75,12.5671
1,31,4,9916,75,12.5671
1,31,28,32188,75,12.5671
1,31,32,32026,75,12.5671
1,31,6,13400,75,12.5671
1,31,9,14000,75,12.5671
1,31,16,12803,75,12.5671
1,31,1,1791,75,12.5671
1,31,1,1500,75,12.5671
1,31,10,22238,75,12.5671
1,31,11,43562,75,12.5671
1,31,30,57561,75,12.5671
1,31,4,11090,75,12.5671
1,31,3,8000,75,12.5671
1,31,0,0,75,12.5671
1,31,9,12462,75,12.5671
1,31,3,5023,75,12.5671
1,31,63,137248,75,12.5671
1,31,9,17286,75,12.5671
1,31,15,26087,75,12.5671
1,31,1,1500,75,12.5671
1,31,76,352986,75,12.5671
1,31,3,2240,75,12.5671
1,31,7,6300,75,12.5671
1,31,1,1550,75,12.5671
1,31,15,24470,75,12.5671
1,31,5,6192,75,12.5671
1,31,9,15441,75,12.5671
1,31,65,127298,75,12.5671
1,31,86,185914,75,12.5671
1,31,90,186630,75,12.5671
1,31,5,17582,75,12.5671
1,31,2,2500,75,12.5671
1,31,9,17900,75,12.5671
1,31,67,313520,75,12.5671
1,31,35,95604,75,12.5671
1,31,4,3360,75,12.5671
1,31,81,191085,75,12.5671
1,31,3,7100,75,12.5671
1,31,5,8305,75,12.5671
1,31,37,18364,75,12.5671
1,31,4,29607,75,12.5671
1,31,7,24853,75,12.5671
1,31,10,84857,75,12.5671
1,31,17,18965,75,12.5671
1,31,5,5909,75,12.5671
1,31,4,3800,75,12.5671
1,31,8,17478,75,12.5671
1,31,9,27062,75,12.5671
1,32,22,37938,27,4.4643
1,32,5,8754,27,4.4643
1,32,3,7271,27,4.4643
1,32,18,31171,27,4.4643
1,32,4,7037,27,4.4643
1,32,25,133612,27,4.4643
1,32,12,18234,27,4.4643
1,32,16,30812,27,4.4643
1,32,15,28106,27,4.4643
1,32,6,7700,27,4.4643
1,32,12,27280,27,4.4643
1,32,40,65273,27,4.4643
1,32,5,16720,27,4.4643
1,32,5,22550,27,4.4643
1,32,4,4050,27,4.4643
1,32,12,15772,27,4.4643
1,32,4,7330,27,4.4643
1,32,16,22727,27,4.4643
1,32,7,10040,27,4.4643
1,32,0,0,27,4.4643
1,32,26,57113,27,4.4643
1,32,56,151878,27,4.4643
1,32,2,3344,27,4.4643
1,32,19,31740,27,4.4643
1,32,25,44388,27,4.4643
1,32,56,122167,27,4.4643
1,32,16,37305,27,4.4643
1,32,8,18689,27,4.4643
1,32,34,80280,27,4.4643
1,32,65,199755,27,4.4643
1,32,6,14000,27,4.4643
1,32,30,81823,27,4.4643
1,32,6,12600,27,4.4643
1,32,85,149510,27,4.4643
1,32,48,181436,27,4.4643
1,32,13,6260,27,4.4643
1,32,25,47760,27,4.4643
1,32,25,43750,27,4.4643
1,32,58,268287,27,4.4643
1,32,13,19500,27,4.4643
1,32,5,11500,27,4.4643
1,32,5,10576,27,4.4643
1,32,5,7532,27,4.4643
1,32,12,20888,27,4.4643
1,32,14,26475,27,4.4643
1,32,16,38502,27,4.4643
1,32,4,9224,27,4.4643
1,32,13,23730,27,4.4643
1,32,38,133543,27,4.4643
1,32,9,12890,27,4.4643
1,32,18,36000,27,4.4643
1,32,6,16230,27,4.4643
1,32,14,15630,27,4.4643
1,32,5,4550,27,4.4643
1,32,2,3969,27,4.4643
1,32,18,25173,27,4.4643
1,32,11,19387,27,4.4643
1,32,2,3100,27,4.4643
1,32,39,91598,27,4.4643
1,32,10,9300,27,4.4643
1,32,28,58207,27,4.4643
1,32,32,46804,27,4.4643
1,32,31,103837,27,4.4643
1,32,1,850,27,4.4643
1,32,37,56534,27,4.4643
1,32,2,4088,27,4.4643
1,32,29,87036,27,4.4643
1,32,67,142659,27,4.4643
1,32,42,97174,27,4.4643
1,32,10,11487,27,4.4643
1,32,35,164033,27,4.4643
1,32,0,0,27,4.4643
1,32,38,122992,27,4.4643
1,32,4,14740,27,4.4643
1,32,9,22192,27,4.4643
1,32,3,10902,27,4.4643
1,32,5,17853,27,4.4643
1,32,5,4916,27,4.4643
1,32,15,18120,27,4.4643
1,32,1,900,27,4.4643
1,32,17,61794,27,4.4643
1,32,4,4600,27,4.4643
1,32,5,7960,27,4.4643
1,32,37,104580,27,4.4643
1,32,10,16963,27,4.4643
1,32,10,18249,27,4.4643
1,32,11,16437,27,4.4643
1,32,29,41359,27,4.4643
1,32,10,16719,27,4.4643
1,32,2,3500,27,4.4643
1,32,25,44356,27,4.4643
1,32,7,13270,27,4.4643
1,32,3,5086,27,4.4643
1,32,19,38196,27,4.4643
1,32,2,3750,27,4.4643
1,32,28,69440,27,4.4643
1,32,62,113132,27,4.4643
1,32,12,26795,27,4.4643
1,32,31,52639,27,4.4643
1,32,27,45935,27,4.4643
1,32,44,109309,27,4.4643
1,32,18,33690,27,4.4643
1,32,4,4700,27,4.4643
1,32,49,59841,27,4.4643
1,32,12,33667,27,4.4643
1,32,9,19869,27,4.4643
1,32,45,103532,27,4.4643
1,32,6,16808,27,4.4643
1,32,5,15207,27,4.4643
1,32,7,6035,27,4.4643
1,32,4,25003,27,4.4643
1,32,1,5780,27,4.4643
1,32,25,64942,27,4.4643
1,32,9,10057,27,4.4643
1,32,12,14953,27,4.4643
1,32,10,10720,27,4.4643
1,32,9,37830,27,4.4643
1,32,3,3805,27,4.4643
1,32,5,14536,27,4.4643
1,33,6,6209,30,4.9618
1,33,73,170826,30,4.9618
1,33,11,25374,30,4.9618
1,33,10,20030,30,4.9618
1,33,2,4268,30,4.9618
1,33,2,3500,30,4.9618
1,33,15,44561,30,4.9618
1,33,8,20900,30,4.9618
1,33,9,15560,30,4.9618
1,33,9,7450,30,4.9618
1,33,4,6900,30,4.9618
1,33,5,10360,30,4.9618
1,33,15,37324,30,4.9618
1,33,54,118478,30,4.9618
1,33,14,22302,30,4.9618
1,33,4,10700,30,4.9618
1,33,14,31196,30,4.9618
1,33,11,25121,30,4.9618
1,33,1,8161,30,4.9618
1,33,2,3000,30,4.9618
1,33,16,27403,30,4.9618
1,33,5,10187,30,4.9618
1,33,42,144455,30,4.9618
1,33,41,77894,30,4.9618
1,33,7,6582,30,4.9618
1,33,41,89179,30,4.9618
1,33,6,9593,30,4.9618
1,33,6,8645,30,4.9618
1,33,23,72744,30,4.9618
1,33,30,105662,30,4.9618
1,33,8,8600,30,4.9618
1,33,21,43275,30,4.9618
1,33,2,1297,30,4.9618
1,33,4,4970,30,4.9618
1,33,15,31186,30,4.9618
1,33,31,46300,30,4.9618
1,33,9,22546,30,4.9618
1,33,22,59355,30,4.9618
1,33,7,13067,30,4.9618
1,33,4,9415,30,4.9618
1,33,0,0,30,4.9618
1,33,4,10211,30,4.9618
1,33,7,19352,30,4.9618
1,33,0,0,30,4.9618
1,33,2,3590,30,4.9618
1,33,16,29355,30,4.9618
1,33,6,4400,30,4.9618
1,33,9,6300,30,4.9618
1,33,85,205053,30,4.9618
1,33,69,180709,30,4.9618
1,33,76,238238,30,4.9618
1,33,0,0,30,4.9618
1,33,3,10611,30,4.9618
1,33,28,139492,30,4.9618
1,33,38,240809,30,4.9618
1,33,54,268338,30,4.9618
1,33,4,16166,30,4.9618
1,33,5,9444,30,4.9618
1,33,9,56160,30,4.9618
1,33,28,82247,30,4.9618
1,33,4,20806,30,4.9618
1,33,13,58520,30,4.9618
1,33,13,48739,30,4.9618
1,33,6,5852,30,4.9618
1,33,10,78278,30,4.9618
1,33,10,15272,30,4.9618
1,33,6,8134,30,4.9618
1,33,4,5600,30,4.9618
1,33,39,162180,30,4.9618
1,33,23,56130,30,4.9618
1,33,2,3350,30,4.9618
1,33,4,8545,30,4.9618
1,33,24,42835,30,4.9618
1,33,45,48455,30,4.9618
1,33,0,0,30,4.9618
1,33,0,0,30,4.9618
1,33,3,3970,30,4.9618
1,33,2,2250,30,4.9618
1,33,40,105323,30,4.9618
1,33,0,0,30,4.9618
1,33,0,0,30,4.9618
1,33,8,16148,30,4.9618
1,33,11,21736,30,4.9618
1,33,13,49215,30,4.9618
1,33,18,54109,30,4.9618
1,33,2,3000,30,4.9618
1,33,34,87172,30,4.9618
1,33,4,4400,30,4.9618
1,33,16,31636,30,4.9618
1,33,5,10887,30,4.9618
1,33,15,32724,30,4.9618
1,33,3,2400,30,4.9618
1,33,5,10548,30,4.9618
1,33,7,11353,30,4.9618
1,33,13,42770,30,4.9618
1,33,19,44099,30,4.9618
1,33,13,24185,30,4.9618
1,33,17,38134,30,4.9618
1,33,20,34319,30,4.9618
1,33,6,9440,30,4.9618
1,33,5,7600,30,4.9618
1,33,30,52828,30,4.9618
1,33,9,15486,30,4.9618
1,33,6,8724,30,4.9618
1,33,35,64034,30,4.9618
1,33,21,38752,30,4.9618
1,33,23,36313,30,4.9618
1,33,21,47500,30,4.9618
1,33,18,45205,30,4.9618
1,33,11,24152,30,4.9618
1,33,52,117051,30,4.9618
1,33,10,17623,30,4.9618
1,33,36,137939,30,4.9618
1,33,4,6754,30,4.9618
1,33,12,25181,30,4.9618
1,33,52,101572,30,4.9618
1,33,7,15301,30,4.9618
1,33,20,43840,30,4.9618
1,33,5,10300,30,4.9618
1,33,52,156151,30,4.9618
1,33,3,2900,30,4.9618
1,33,4,11500,30,4.9618
1,33,4,11222,30,4.9618
1,33,9,15850,30,4.9618
1,33,36,65384,30,4.9618
1,33,20,49134,30,4.9618
1,33,11,28674,30,4.9618
1,33,56,103367,30,4.9618
1,33,41,23787,30,4.9618
1,33,4,9790,30,4.9618
1,33,18,36320,30,4.9618
1,33,3,13241,30,4.9618
1,33,9,24206,30,4.9618
1,33,26,73510,30,4.9618
1,33,4,5954,30,4.9618
1,33,10,11319,30,4.9618
1,33,13,15359,30,4.9618
1,33,12,27014,30,4.9618
1,33,2,3755,30,4.9618
1,33,1,1200,30,4.9618
1,33,43,205958,30,4.9618
1,33,14,31209,30,4.9618
1,33,7,12110,30,4.9618
1,33,14,25252,30,4.9618
1,33,8,15956,30,4.9618
1,33,11,18916,30,4.9618
1,33,6,26052,30,4.9618
1,34,6,12156,30,5.062
1,34,5,6337,30,5.062
1,34,26,46561,30,5.062
1,34,77,158618,30,5.062
1,34,6,12299,30,5.062
1,34,4,9722,30,5.062
1,34,9,24649,30,5.062
1,34,83,152154,30,5.062
1,34,40,60960,30,5.062
1,34,9,18312,30,5.062
1,34,6,13696,30,5.062
1,34,38,55477,30,5.062
1,34,7,39566,30,5.062
1,34,8,33356,30,5.062
1,34,11,17400,30,5.062
1,34,12,17493,30,5.062
1,34,9,18135,30,5.062
1,34,5,4622,30,5.062
1,34,76,331342,30,5.062
1,34,1,2635,30,5.062
1,34,7,12751,30,5.062
1,34,8,7810,30,5.062
1,34,2,4141,30,5.062
1,34,23,110042,30,5.062
1,34,44,217133,30,5.062
1,34,8,15816,30,5.062
1,34,1,1400,30,5.062
1,34,40,104264,30,5.062
1,34,5,10560,30,5.062
1,34,26,35328,30,5.062
1,34,14,35950,30,5.062
1,34,5,9200,30,5.062
1,34,7,25600,30,5.062
1,34,3,4731,30,5.062
1,34,23,57771,30,5.062
1,34,2,4237,30,5.062
1,34,28,68839,30,5.062
1,34,2,4800,30,5.062
1,34,46,140159,30,5.062
1,34,38,76163,30,5.062
1,34,10,31923,30,5.062
1,34,42,119392,30,5.062
1,34,10,18874,30,5.062
1,34,8,18533,30,5.062
1,34,18,32633,30,5.062
1,34,29,56852,30,5.062
1,34,13,38896,30,5.062
1,34,4,6196,30,5.062
1,34,17,45386,30,5.062
1,34,13,20504,30,5.062
1,34,34,74488,30,5.062
1,34,5,11177,30,5.062
1,34,8,22377,30,5.062
1,34,23,37000,30,5.062
1,34,27,66643,30,5.062
1,34,40,74615,30,5.062
1,34,6,9599,30,5.062
1,34,31,55360,30,5.062
1,34,29,59828,30,5.062
1,34,6,8367,30,5.062
1,34,4,7675,30,5.062
1,34,102,198692,30,5.062
1,34,37,113705,30,5.062
1,34,9,23004,30,5.062
1,34,37,92884,30,5.062
1,34,7,13000,30,5.062
1,34,51,172191,30,5.062
1,34,8,11970,30,5.062
1,34,11,21700,30,5.062
1,34,50,101850,30,5.062
1,34,6,7950,30,5.062
1,34,12,19412,30,5.062
1,34,36,81584,30,5.062
1,34,8,16032,30,5.062
1,34,20,33745,30,5.062
1,34,8,13721,30,5.062
1,34,12,23800,30,5.062
1,34,4,7200,30,5.062
1,34,5,7103,30,5.062
1,34,44,135140,30,5.062
1,34,1,2200,30,5.062
1,34,6,10700,30,5.062
1,34,19,78256,30,5.062
1,34,14,33116,30,5.062
1,34,13,14472,30,5.062
1,34,3,5361,30,5.062
1,34,33,102626,30,5.062
1,34,16,26381,30,5.062
1,34,19,27900,30,5.062
1,34,50,153872,30,5.062
1,34,7,11928,30,5.062
1,34,6,11200,30,5.062
1,34,6,15699,30,5.062
1,34,4,18491,30,5.062
1,34,5,42454,30,5.062
1,34,9,33470,30,5.062
1,34,42,172470,30,5.062
1,34,22,112299,30,5.062
1,34,7,31818,30,5.062
1,34,19,84879,30,5.062
1,34,62,305482,30,5.062
1,34,5,17272,30,5.062
1,34,6,25361,30,5.062
1,34,4,7019,30,5.062
1,34,14,81690,30,5.062
1,34,17,20260,30,5.062
1,34,0,0,30,5.062
1,34,19,27571,30,5.062
1,34,12,35036,30,5.062
1,34,4,4621,30,5.062
1,34,2,2000,30,5.062
1,34,13,31217,30,5.062
1,34,0,0,30,5.062
1,34,1,5000,30,5.062
1,34,7,8685,30,5.062
1,34,51,109345,30,5.062
1,34,16,44501,30,5.062
1,34,8,18576,30,5.062
1,34,3,8822,30,5.062
1,34,5,10400,30,5.062
1,34,27,83036,30,5.062
1,34,27,77151,30,5.062
1,34,18,53312,30,5.062
1,34,17,25341,30,5.062
1,34,14,19490,30,5.062
1,34,45,107604,30,5.062
1,34,19,28900,30,5.062
1,34,5,10129,30,5.062
1,34,13,17158,30,5.062
1,34,8,25271,30,5.062
1,34,36,114285,30,5.062
1,34,40,127649,30,5.062
1,34,43,654379,30,5.062
1,34,6,4496,30,5.062
1,34,1,2000,30,5.062
1,34,33,90647,30,5.062
1,34,65,39180,30,5.062
1,34,6,8800,30,5.062
1,34,22,52128,30,5.062
1,34,6,17130,30,5.062
1,34,66,179350,30,5.062
1,34,9,82868,30,5.062
1,34,33,162270,30,5.062
1,34,4,15206,30,5.062
1,34,11,28935,30,5.062
1,34,7,8675,30,5.062
1,34,1,3115,30,5.062
1,34,10,12875,30,5.062
1,34,7,16081,30,5.062
1,34,1,2651,30,5.062
1,34,5,8550,30,5.062
1,34,12,17200,30,5.062
1,34,22,64505,30,5.062
1,35,65,157156,31,5.1765
1,35,9,15324,31,5.1765
1,35,5,8780,31,5.1765
1,35,6,4200,31,5.1765
1,35,9,17100,31,5.1765
1,35,49,212974,31,5.1765
1,35,7,14700,31,5.1765
1,35,0,0,31,5.1765
1,35,2,1830,31,5.1765
1,35,9,12119,31,5.1765
1,35,8,19879,31,5.1765
1,35,1,1300,31,5.1765
1,35,24,36624,31,5.1765
1,35,5,4500,31,5.1765
1,35,34,50189,31,5.1765
1,35,26,37407,31,5.1765
1,35,5,8357,31,5.1765
1,35,25,48050,31,5.1765
1,35,8,32542,31,5.1765
1,35,21,89340,31,5.1765
1,35,28,141437,31,5.1765
1,35,21,98966,31,5.1765
1,35,25,63796,31,5.1765
1,35,16,13383,31,5.1765
1,35,15,18205,31,5.1765
1,35,10,14260,31,5.1765
1,35,15,35100,31,5.1765
1,35,3,9717,31,5.1765
1,35,8,28669,31,5.1765
1,35,24,54543,31,5.1765
1,35,3,3250,31,5.1765
1,35,8,11314,31,5.1765
1,35,8,15817,31,5.1765
1,35,11,22900,31,5.1765
1,35,3,4883,31,5.1765
1,35,7,9800,31,5.1765
1,35,6,12082,31,5.1765
1,35,4,12250,31,5.1765
1,35,22,49814,31,5.1765
1,35,4,7800,31,5.1765
1,35,7,23315,31,5.1765
1,35,15,24332,31,5.1765
1,35,16,25073,31,5.1765
1,35,10,16750,31,5.1765
1,35,7,11384,31,5.1765
1,35,76,239094,31,5.1765
1,35,63,179763,31,5.1765
1,35,5,4900,31,5.1765
1,35,2,2787,31,5.1765
1,35,4,14351,31,5.1765
1,35,6,18923,31,5.1765
1,35,5,19628,31,5.1765
1,35,22,112256,31,5.1765
1,35,4,12500,31,5.1765
1,35,2,3569,31,5.1765
1,35,2,5361,31,5.1765
1,35,8,13254,31,5.1765
1,35,14,35801,31,5.1765
1,35,22,83567,31,5.1765
1,35,25,79493,31,5.1765
1,35,3,9158,31,5.1765
1,35,5,24100,31,5.1765
1,35,17,71194,31,5.1765
1,35,24,76454,31,5.1765
1,35,4,64164,31,5.1765
1,35,5,8062,31,5.1765
1,35,12,12470,31,5.1765
1,35,13,14908,31,5.1765
1,35,14,32942,31,5.1765
1,35,4,4224,31,5.1765
1,35,14,16009,31,5.1765
1,35,4,3210,31,5.1765
1,35,19,48092,31,5.1765
1,35,1,700,31,5.1765
1,35,1,1000,31,5.1765
1,35,8,11650,31,5.1765
1,35,1,1574,31,5.1765
1,35,53,104912,31,5.1765
1,35,32,146884,31,5.1765
1,35,45,135624,31,5.1765
1,35,0,0,31,5.1765
1,35,29,86826,31,5.1765
1,35,6,7334,31,5.1765
1,35,12,27476,31,5.1765
1,35,7,10800,31,5.1765
1,35,33,106457,31,5.1765
1,35,2,1800,31,5.1765
1,35,8,22656,31,5.1765
1,35,3,1584,31,5.1765
1,35,20,36844,31,5.1765
1,35,5,8567,31,5.1765
